code,name,nature
SH600520,三佳科技,短线
SZ300381,溢多利,短线
SZ002798,帝欧水华,短线
SZ301013,利和兴,短线
SZ301058,中粮科工,短线
SZ002348,高乐股份,短线
SH600468,百利电气,短线
SZ300899,*ST凯鑫,短线
SZ300061,旗天科技,短线
SZ000700,模塑科技,短线
SZ003004,*ST声迅,短线
SZ002775,文科股份,短线
SZ002855,捷荣技术,短线
SZ301162,国能日新,短线
SZ300057,万顺新材,短线
SZ001326,联域股份,短线
SZ301313,凡拓数创,短线
SZ002298,中电鑫龙,短线
SZ300472,*ST新元,短线
SZ002115,三维通信,短线
SH600639,浦东金桥,短线
SZ300147,ST香雪,短线
SH603860,中公高科,短线
SH603123,翠微股份,短线
SZ300513,恒实科技,短线
SZ301118,恒光股份,短线
SZ301153,中科江南,短线
SZ000669,ST金鸿,短线
SZ000993,闽东电力,短线
SH600505,西昌电力,短线
SH600791,京能置业,短线
SH603231,索宝蛋白,短线
SH603960,克来机电,短线
SH603887,城地香江,短线
SZ002933,新兴装备,短线
SZ002722,物产金轮,短线
SZ002642,荣联科技,短线
SZ002200,*ST交投,短线
SZ002748,世龙实业,短线
SZ300191,潜能恒信,短线
SZ300823,建科智能,短线
SZ002094,青岛金王,短线
SZ000668,*ST荣控,短线
SZ300291,百纳千成,短线
SZ300263,隆华科技,短线
SZ300231,银信科技,短线
SH603313,梦百合,短线
SZ002321,华英农业,短线
SZ301007,德迈仕,短线
SZ002769,普路通,短线
SZ002413,雷科防务,短线
SZ002862,实丰文化,短线
SZ300121,阳谷华泰,短线
SZ002878,元隆雅图,短线
SZ000890,法尔胜,短线
SZ300221,银禧科技,短线
SZ300770,新媒股份,短线
SZ000586,汇源通信,短线
SH600973,宝胜股份,短线
SZ300448,浩云科技,短线
SZ002949,华阳国际,短线
SZ000420,吉林化纤,短线
SZ300366,ST创意,短线
SZ301179,泽宇智能,短线
SH603390,通达电气,短线
SZ001215,千味央厨,短线
SZ300310,宜通世纪,短线
SZ002285,世联行,短线
SH601500,通用股份,短线
SZ300707,威唐工业,短线
SZ002872,ST天圣,短线
SZ000514,渝开发,短线
SZ301325,曼恩斯特,短线
SH605180,华生科技,短线
SZ002163,海南发展,短线
SZ002787,华源控股,短线
SZ300306,远方信息,短线
SZ002356,赫美集团,短线
SZ300967,晓鸣股份,短线
SZ000595,*ST宝实,短线
SZ300906,日月明,短线
SZ002789,*ST建艺,短线
SH600743,华远控股,短线
SZ002805,丰元股份,短线
SZ300350,华鹏飞,短线
SZ300875,捷强装备,短线
SZ300772,运达股份,短线
SH603982,泉峰汽车,短线
SZ002919,名臣健康,短线
SZ002771,真视通,短线
SZ002296,辉煌科技,短线
SZ000632,三木集团,短线
SH603880,南卫股份,短线
SH603199,九华旅游,短线
SZ300586,美联新材,短线
SZ002401,中远海科,短线
SZ300135,宝利国际,短线
SZ002529,*ST海源,短线
SZ002265,建设工业,短线
SZ002235,安妮股份,短线
SZ300887,谱尼测试,短线
SZ002316,亚联发展,短线
SZ300344,ST立方,短线
SZ300579,数字认证,短线
SZ002647,*ST仁东,短线
SZ301508,中机认检,短线
SZ002908,德生科技,短线
SZ300228,富瑞特装,短线
SZ300403,汉宇集团,短线
SZ300313,*ST天山,短线
SZ300812,易天股份,短线
SH603598,引力传媒,短线
SZ300268,*ST佳沃,短线
SH600665,天地源,短线
SZ300051,琏升科技,短线
SZ002284,亚太股份,短线
SZ300581,晨曦航空,短线
SH603155,新亚强,短线
SH603739,蔚蓝生物,短线
SZ002021,中捷资源,短线
SH600067,冠城新材,短线
SH603322,超讯通信,短线
SH603151,邦基科技,短线
SZ002425,ST凯文,短线
SZ301152,天力锂能,短线
SZ002843,泰嘉股份,短线
SZ300780,德恩精工,短线
SH603098,森特股份,短线
SZ300333,兆日科技,短线
SZ300746,汉嘉设计,短线
SZ300786,国林科技,短线
SZ300706,阿石创,短线
SZ301587,中瑞股份,短线
SZ002148,北纬科技,短线
SZ300437,清水源,短线
SZ301505,苏州规划,短线
SH603256,宏和科技,短线
SZ002792,通宇通讯,短线
SZ301008,宏昌科技,短线
SZ002406,远东传动,短线
SH600720,中交设计,短线
SH605056,咸亨国际,短线
SZ301469,恒达新材,短线
SZ002883,中设股份,短线
SZ002305,*ST南置,短线
SH900915,中路B股,短线
SZ300386,飞天诚信,短线
SZ301057,汇隆新材,短线
SZ002903,宇环数控,短线
SZ300680,隆盛科技,短线
SZ300271,华宇软件,短线
SZ300219,鸿利智汇,短线
SZ002383,合众思壮,短线
SZ002514,宝馨科技,短线
SH603021,ST华鹏,短线
SZ300410,正业科技,短线
SZ300918,南山智尚,短线
SH600343,航天动力,短线
SH603758,秦安股份,短线
SH600644,乐山电力,短线
SZ300314,戴维医疗,短线
SZ300187,永清环保,短线
SZ002331,皖通科技,短线
SZ300533,冰川网络,短线
SZ000796,凯撒旅业,短线
SZ002231,*ST奥维,短线
SH603316,诚邦股份,短线
SZ301307,美利信,短线
SZ002073,软控股份,短线
SZ301049,超越科技,短线
SZ002535,林州重机,短线
SZ001376,百通能源,短线
SZ300964,本川智能,短线
SH605069,正和生态,短线
SZ300405,科隆股份,短线
SZ002005,ST德豪,短线
SH600386,北巴传媒,短线
SH603998,方盛制药,短线
SH600692,亚通股份,短线
SZ001896,豫能控股,短线
SZ300554,三超新材,短线
SZ300522,世名科技,短线
SZ300909,汇创达,短线
SZ300389,艾比森,短线
SZ301320,豪江智能,短线
SH600854,春兰股份,短线
SZ300427,红相股份,短线
SZ300483,首华燃气,短线
SZ002291,遥望科技,短线
SZ300402,宝色股份,短线
SZ300865,大宏立,短线
SH600322,津投城开,短线
SH603200,上海洗霸,短线
SZ002712,思美传媒,短线
SZ002366,融发核电,短线
SZ300892,品渥食品,短线
SZ002977,天箭科技,短线
SH603895,天永智能,短线
SZ002017,东信和平,短线
SZ002315,焦点科技,短线
SZ002952,亚世光电,短线
SZ300626,华瑞股份,短线
SZ301209,联合化学,短线
SH600523,贵航股份,短线
SZ301266,宇邦新材,短线
SZ002679,福建金森,短线
SH600355,*ST精伦,短线
SZ002496,*ST辉丰,短线
SZ000882,华联股份,短线
SZ000757,浩物股份,短线
SH603959,百利科技,短线
SZ301191,菲菱科思,短线
SH600715,文投控股,短线
SZ301106,骏成科技,短线
SH603955,大千生态,短线
SH603729,龙韵股份,短线
SZ300042,朗科科技,短线
SH600568,ST中珠,短线
SZ003020,立方制药,短线
SZ300689,澄天伟业,短线
SZ300989,蕾奥规划,短线
SZ002620,ST瑞和,短线
SZ300097,ST智云,短线
SZ002297,博云新材,短线
SZ300065,海兰信,短线
SZ002526,山东矿机,短线
SH601778,晶科科技,短线
SZ300165,ST天瑞,短线
SZ300943,春晖智控,短线
SH600984,建设机械,短线
SZ301190,善水科技,短线
SH900946,天雁B股,短线
SZ300225,*ST金泰,短线
SZ300805,电声股份,短线
SZ300882,万胜智能,短线
SZ300872,天阳科技,短线
SH600365,ST通葡,短线
SZ002981,朝阳科技,短线
SZ300252,金信诺,短线
SZ001314,亿道信息,短线
SH600172,黄河旋风,短线
SZ003038,鑫铂股份,短线
SZ002717,ST岭南,短线
SH603985,恒润股份,短线
SH603718,海利生物,短线
SZ002742,*ST三圣,短线
SZ000925,众合科技,短线
SZ300781,因赛集团,短线
SH603373,安邦护卫,短线
SZ300080,易成新能,短线
SH603030,全筑股份,短线
SZ300324,旋极信息,短线
SZ300419,ST浩丰,短线
SZ300096,ST易联众,短线
SZ002309,中利集团,短线
SH603721,*ST天择,短线
SZ300538,同益股份,短线
SH603013,亚普股份,短线
SH603508,思维列控,短线
SZ002482,广田集团,短线
SZ000070,特发信息,短线
SZ000889,中嘉博创,短线
SZ003029,吉大正元,短线
SH600605,汇通能源,短线
SZ000809,和展能源,短线
SZ000030,富奥股份,短线
SH601279,英利汽车,短线
SZ300258,精锻科技,短线
SZ002490,山东墨龙,短线
SH600234,科新发展,短线
SZ002811,郑中设计,短线
SZ002424,贵州百灵,短线
SZ002822,*ST中装,短线
SZ301329,信音电子,短线
SH603890,春秋电子,短线
SZ002676,顺威股份,短线
SZ300243,瑞丰高材,短线
SH900906,中毅达B,短线
SZ002124,天邦食品,短线
SZ002255,海陆重工,短线
SH603778,国晟科技,短线
SZ300784,利安科技,短线
SH603709,中源家居,短线
SH603363,傲农生物,短线
SZ300302,同有科技,短线
SZ300988,津荣天宇,短线
SZ002009,天奇股份,短线
SH603377,ST东时,短线
SH900924,上工B股,短线
SZ300305,裕兴股份,短线
SZ300056,中创环保,短线
SH603608,天创时尚,短线
SZ002289,*ST宇顺,短线
SH605186,健麾信息,短线
SZ002735,王子新材,短线
SZ301233,盛帮股份,短线
SZ002682,龙洲股份,短线
SH603388,*ST元成,短线
SH603879,永悦科技,短线
SZ002564,天沃科技,短线
SH600992,贵绳股份,短线
SZ301156,美农生物,短线
SZ000697,*ST炼石,短线
SZ000615,*ST美谷,短线
SZ002528,ST英飞拓,短线
SH603326,我乐家居,短线
SH600543,莫高股份,短线
SZ300947,德必集团,短线
SZ002721,金一文化,短线
SZ300600,国瑞科技,短线
SZ002455,百川股份,短线
SH600830,香溢融通,短线
SZ301421,波长光电,短线
SZ000665,湖北广电,短线
SZ300237,ST美晨,短线
SZ301128,强瑞技术,短线
SH600990,四创电子,短线
SZ002829,星网宇达,短线
SZ300008,天海防务,短线
SH603836,海程邦达,短线
SH600843,上工申贝,短线
SH603828,ST柯利达,短线
SH600608,*ST沪科,短线
SZ002808,*ST恒久,短线
SH603023,威帝股份,短线
SZ300922,天秦装备,短线
SH600963,岳阳林纸,短线
SH600381,*ST春天,短线
SZ300871,回盛生物,短线
SZ300890,翔丰华,短线
SZ002667,威领股份,短线
SZ300834,星辉环材,短线
SZ300980,祥源新材,短线
SZ300159,*ST新研,短线
SZ002633,申科股份,短线
SH600571,信雅达,短线
SZ300499,高澜股份,短线
SZ301390,经纬股份,短线
SZ300287,飞利信,短线
SZ000908,*ST景峰,短线
SZ300563,神宇股份,短线
SZ002141,贤丰控股,短线
SZ300040,九洲集团,短线
SZ301328,维峰电子,短线
SZ300076,GQY视讯,短线
SZ300528,幸福蓝海,短线
SZ300663,科蓝软件,短线
SZ002111,威海广泰,短线
SZ300391,*ST长药,短线
SH603032,德新科技,短线
SZ301566,达利凯普,短线
SZ300175,ST朗源,短线
SZ300621,维业股份,短线
SH600340,华夏幸福,短线
SZ300072,海新能科,短线
SZ001226,拓山重工,短线
SZ300465,高伟达,短线
SZ300338,ST开元,短线
SZ300839,博汇股份,短线
SZ003008,开普检测,短线
SZ301099,雅创电子,短线
SZ301121,紫建电子,短线
SZ001333,光华股份,短线
SZ002806,华锋股份,短线
SZ300103,达刚控股,短线
SH601218,吉鑫科技,短线
SZ000705,浙江震元,短线
SZ001260,坤泰股份,短线
SH601890,亚星锚链,短线
SZ301009,可靠股份,短线
SZ300473,德尔股份,短线
SZ002534,西子洁能,短线
SH603031,安孚科技,短线
SH603518,锦泓集团,短线
SZ301262,海看股份,短线
SZ300078,思创医惠,短线
SZ300713,英可瑞,短线
SZ002713,*ST东易,短线
SH603679,华体科技,短线
SH603261,*ST立航,短线
SZ300844,山水比德,短线
SZ301036,双乐股份,短线
SZ300850,新强联,短线
SZ300500,启迪设计,短线
SZ300125,*ST聆达,短线
SZ300300,海峡创新,短线
SZ301155,海力风电,短线
SZ300506,*ST名家,短线
SZ301337,亚华电子,短线
SH603863,松炀资源,短线
SH600119,长江投资,短线
SZ300546,雄帝科技,短线
SZ300447,全信股份,短线
SZ300745,欣锐科技,短线
SZ300198,ST纳川,短线
SZ300197,节能铁汉,短线
SZ300163,先锋新材,短线
SZ301603,乔锋智能,短线
SZ300167,ST迪威迅,短线
SZ300013,新宁物流,短线
SZ000560,我爱我家,短线
SZ300220,金运激光,短线
SZ301202,朗威股份,短线
SZ300557,理工光科,短线
SZ301221,光庭信息,短线
SH688721,龙图光罩,短线
SH603391,力聚热能,短线
SH600868,梅雁吉祥,短线
SH600491,龙元建设,短线
SZ301608,博实结,短线
SZ301552,科力装备,短线
SZ300209,有棵树,短线
SZ002361,神剑股份,短线
SH603990,麦迪科技,短线
SZ000677,恒天海龙,短线
SZ300368,汇金股份,短线
SZ300732,设研院,短线
SZ300477,ST合纵,短线
SZ300843,胜蓝股份,短线
SZ002856,美芝股份,短线
SH603131,上海沪工,短线
SZ300594,朗进科技,短线
SZ300562,乐心医疗,短线
SZ301517,陕西华达,短线
SZ000592,平潭发展,短线
SZ301368,丰立智能,短线
SZ300643,万通智控,短线
SH603825,ST华扬,短线
SH605138,盛泰集团,短线
SH600881,亚泰集团,短线
SZ300281,金明精机,短线
SZ300020,ST银江,短线
SZ301027,华蓝集团,短线
SZ300242,佳云科技,短线
SZ301208,中亦科技,短线
SZ002871,伟隆股份,短线
SZ001231,农心科技,短线
SZ300645,正元智慧,短线
SH603660,苏州科达,短线
SZ300649,杭州园林,短线
SZ300421,力星股份,短线
SH603767,中马传动,短线
SZ300411,金盾股份,短线
SH603500,祥和实业,短线
SZ300486,东杰智能,短线
SZ300667,必创科技,短线
SZ301167,建研设计,短线
SZ002181,粤传媒,短线
SZ002759,天际股份,短线
SH600345,长江通信,短线
SZ000793,ST华闻,短线
SZ300690,双一科技,短线
SZ300670,大烨智能,短线
SZ300542,新晨科技,短线
SH603350,安乃达,短线
SZ301131,聚赛龙,短线
SZ002702,海欣食品,短线
SZ000042,中洲控股,短线
SZ301315,威士顿,短线
SZ002055,得润电子,短线
SZ300155,安居宝,短线
SH603357,设计总院,短线
SH603017,中衡设计,短线
SZ000736,*ST中地,短线
SZ002886,沃特股份,短线
SH603617,君禾股份,短线
SH603178,圣龙股份,短线
SH600421,*ST华嵘,短线
SZ300029,*ST天龙,短线
SZ300269,联建光电,短线
SZ000650,仁和药业,短线
SZ300711,广哈通信,短线
SZ002530,金财互联,短线
SH603950,长源东谷,短线
SH603696,安记食品,短线
SZ300644,南京聚隆,短线
SZ301591,肯特股份,短线
SH688089,嘉必优,短线
SZ300328,宜安科技,短线
SZ301366,一博科技,短线
SH600250,南京商旅,短线
SZ301395,仁信新材,短线
SZ300733,西菱动力,短线
SZ300933,中辰股份,短线
SZ301082,久盛电气,短线
SZ300917,特发服务,短线
SZ300215,电科院,短线
SZ301136,招标股份,短线
SZ300293,蓝英装备,短线
SZ300778,新城市,短线
SH605577,龙版传媒,短线
SZ300719,安达维尔,短线
SZ300806,斯迪克,短线
SZ300484,蓝海华腾,短线
SZ300588,熙菱信息,短线
SZ300093,*ST金刚,短线
SZ001283,豪鹏科技,短线
SZ301218,华是科技,短线
SH603278,大业股份,短线
SZ002645,华宏科技,短线
SZ300295,三六五网,短线
SZ002590,万安科技,短线
SH603105,芯能科技,短线
SZ300536,农尚环境,短线
SZ301042,安联锐视,短线
SH600501,航天晨光,短线
SZ301578,辰奕智能,短线
SZ301555,惠柏新材,短线
SZ002229,鸿博股份,短线
SZ000037,深南电A,短线
SZ000913,钱江摩托,短线
SZ301539,宏鑫科技,短线
SZ300397,天和防务,短线
SZ300920,润阳科技,短线
SZ301489,思泉新材,短线
SH603900,莱绅通灵,短线
SH600855,航天长峰,短线
SZ300675,建科院,短线
SZ301258,富士莱,短线
SZ301382,蜂助手,短线
SZ301076,新瀚新材,短线
SZ300530,领湃科技,短线
SZ300265,通光线缆,短线
SZ300424,航新科技,短线
SZ002174,游族网络,短线
SZ300647,超频三,短线
SZ300551,古鳌科技,短线
SZ300722,新余国科,短线
SH603703,盛洋科技,短线
SH603381,永臻股份,短线
SZ000859,国风新材,短线
SZ002791,坚朗五金,短线
SZ301180,万祥科技,短线
SZ301132,满坤科技,短线
SH600771,广誉远,短线
SZ301041,金百泽,短线
SZ300130,新国都,短线
SZ300975,商络电子,短线
SH603725,天安新材,短线
SZ300481,濮阳惠成,短线
SZ300902,国安达,短线
SZ000004,*ST国华,短线
SH603285,键邦股份,短线
SZ301387,光大同创,短线
SZ300537,广信材料,短线
SZ300637,扬帆新材,短线
SZ301182,凯旺科技,短线
SH603612,索通发展,短线
SZ300700,岱勒新材,短线
SZ300787,海能实业,短线
SZ300696,爱乐达,短线
SZ301251,威尔高,短线
SZ300353,东土科技,短线
SZ300151,昌红科技,短线
SZ300956,英力股份,短线
SZ301306,西测测试,短线
SZ300429,强力新材,短线
SZ301232,飞沃科技,短线
SH605588,冠石科技,短线
SZ300162,雷曼光电,短线
SZ300461,田中精机,短线
SZ301129,瑞纳智能,短线
SZ301611,珂玛科技,短线
SZ301571,国科天成,短线
SH603207,小方制药,短线
SZ301586,佳力奇,短线
SH688710,益诺思,短线
SZ301607,富特科技,短线
SZ001277,速达股份,短线
SH603091,众鑫股份,短线
SZ301600,慧翰股份,短线
SH688615,合合信息,短线
SZ301551,无线传媒,短线
SZ301618,长联科技,短线
SZ001279,强邦新材,短线
SZ301556,托普云农,短线
SZ301522,上大股份,短线
SZ301613,新铝时代,短线
SZ301626,苏州天脉,短线
SZ301592,六九一二,短线
SH688726,拉普拉斯,短线
SH603205,健尔康,短线
SZ301628,强达电路,短线
SZ301633,港迪技术,短线
SH688750,金天钛业,短线
SZ301631,壹连科技,短线
SH603395,红四方,短线
SZ301622,英思特,短线
SH688708,佳驰科技,短线
SZ301617,博苑股份,短线
SH688605,先锋精科,短线
SH603194,中力股份,短线
SZ301598,博科测试,短线
SH603072,天和磁材,短线
SZ301581,黄山谷捷,短线
SH688758,赛分科技,短线
SZ301602,超研股份,短线
SH688545,兴福电子,短线
SZ001356,富岭股份,短线
SH688411,海博思创,短线
SZ001395,亚联机械,短线
SZ301173,毓恬冠佳,短线
SH603409,汇通控股,短线
SZ301557,常友科技,短线
